anime_id,name,score,type,episodes,popularity,members,favorites,Action,Adventure,Comedy,Demons,Drama,Ecchi,Fantasy,Hentai,Historical,Horror,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Romance,School,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Space,Sports,Super Power,Supernatural
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,6.37,OVA,2.0,6059,5866,28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18655,Koikishi Purely☆Kiss The Animation,7.2,OVA,2.0,4356,13481,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18661,Kamisama Hajimemashita OVA,7.98,OVA,2.0,1535,89368,355,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
18669,Black Jack: Karte NG Extras,6.17,Special,1.0,10162,1133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18671,Chuunibyou demo Koi ga Shitai! Ren,7.56,TV,12.0,226,522620,2952,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.,6.9,TV,12.0,607,236819,405,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18679,Kill la Kill,8.11,TV,24.0,35,1283021,34658,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18689,Diamond no Ace,8.12,TV,75.0,829,181230,3697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
18691,Joshikousei no Koshitsuki,7.22,OVA,6.0,4580,11875,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,7.1,OVA,2.0,4833,10353,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18695,Toriko no Chigiri,6.22,OVA,2.0,7177,3873,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,7.15,OVA,1.0,3210,26082,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18723,Soul Reviver,5.31,Special,1.0,11664,605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18745,Chihayafuru 2: Waga Miyo ni Furu Nagame Shima ni,7.04,OVA,1.0,2722,35508,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,7.6,OVA,1.0,750,198096,1880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
18755,Donyatsu,5.97,Movie,12.0,7042,4090,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18767,BlazBlue: Alter Memory,6.13,TV,12.0,1685,78558,174,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18771,Gifuu Doudou!!: Kanetsugu to Keiji,6.48,TV,25.0,5644,7089,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,6.54,Special,6.0,7716,3140,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18835,Hakuouki Reimeiroku Tokuten Disc,7.18,OVA,2.0,7173,3881,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18841,PES: Peace Eco Smile - Drive your Heart,5.0,ONA,1.0,10880,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18845,Ninja Hattori-kun (2012),6.44,TV,52.0,9619,1494,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18849,Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai,7.66,Special,1.0,3108,27684,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,6.72,OVA,1.0,2488,41959,25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,6.42,ONA,3.0,1228,118813,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash,5.77,Special,1.0,5221,8562,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18893,Aoki Hagane no Arpeggio: Ars Nova,7.4,TV,12.0,1125,131641,945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18897,Nisekoi,7.65,TV,20.0,97,857824,12713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
18953,Hitotsubu ni Kawaranu Ai wo Komete,6.03,ONA,1.0,8567,2241,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18959,Waisetsu Missile The Animation,6.33,OVA,1.0,6250,5431,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18989,Koukaku Kidoutai Arise: Another Mission,6.54,Special,1.0,4882,10049,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,7.35,Movie,1.0,1739,75194,102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
19023,"Wake Up, Girls!",6.99,TV,12.0,2354,46365,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19029,Yuyushiki: Nyanyashiki,6.29,Special,6.0,4692,11243,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19051,Imouto Paradise! 2,7.08,OVA,2.0,4376,13273,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19099,Pokemon: Mewtwo - Kakusei e no Prologue,6.68,Special,1.0,5665,7001,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19101,Shin Hitou Meguri,6.29,OVA,2.0,6146,5684,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19103,Mesu Saga: Persona,6.52,OVA,1.0,6542,4900,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19109,Fate/kaleid liner Prisma☆Illya Specials,6.78,Special,5.0,2760,34589,15,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19111,Love Live! School Idol Project 2nd Season,7.81,TV,13.0,717,204825,2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19115,Giovanni no Shima,7.7,Movie,1.0,3303,24478,55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19117,Toaru Hikuushi e no Koiuta,7.19,TV,13.0,1571,86007,213,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.21,Special,1.0,2427,43561,172,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19133,Turning Girls,6.04,ONA,7.0,5581,7276,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19151,Walkure Romanze,6.38,TV,12.0,1309,108289,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
19157,Youkai Watch,6.54,TV,214.0,3722,19438,167,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19159,Genshiken Nidaime OVA,7.18,OVA,1.0,4165,15062,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19163,Date A Live II,7.24,TV,10.0,290,445431,3032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
19165,Fate/Zero Cafe,5.94,Movie,2.0,3972,16811,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19191,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,7.52,Movie,1.0,2464,42748,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19193,Koukaku Kidoutai Arise: Ghost in the Shell - Border:3 Ghost Tears,7.37,Movie,1.0,2630,37669,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19195,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,7.46,Movie,1.0,2769,34054,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,5.34,TV,10.0,7987,2799,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19211,Suisei no Gargantia Specials,7.2,Special,2.0,2694,36056,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",7.26,TV,10.0,410,333922,1484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19233,Around,5.73,Movie,1.0,10530,969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19251,Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas,7.27,Special,1.0,3424,22898,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
19255,Hyakka Ryouran: Samurai Bride Specials,6.6,Special,6.0,4703,11163,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19257,Meganebu!,6.29,TV,12.0,3074,28205,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19261,Gintama x Mameshiba,6.73,Special,6.0,4817,10514,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,6.43,Movie,1.0,11352,683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19279,Pony Metal U-GAIM Promotion Film,5.55,Special,1.0,11065,766,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19283,Oyako Rankan The Animation,6.21,OVA,1.0,7700,3140,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19285,Shingeki no Kyojin: Ano Hi Kara,7.14,Special,1.0,1408,99123,351,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19291,Pokemon XY,7.28,TV,93.0,1346,104814,448,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19319,Gundam Build Fighters,7.79,TV,25.0,2022,59655,602,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19351,Nijiiro☆Prism Girl,6.16,OVA,4.0,7922,2888,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
19363,Gin no Saji 2nd Season,8.29,TV,11.0,1218,120433,583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
19365,Samurai Flamenco,6.91,TV,22.0,1263,114702,844,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19367,Galilei Donna,6.44,TV,11.0,2274,49189,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19369,Outbreak Company,7.3,TV,12.0,503,281505,838,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19383,Yami Shibai,7.06,TV,13.0,1724,76957,247,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19391,Shingeki no Kyojin Picture Drama,6.63,Special,9.0,2421,43842,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,5.88,Special,13.0,9150,1768,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19429,Akuma no Riddle,6.64,TV,12.0,651,223133,1048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19431,Gokujo.: Souda Onsen ni Ikou!!,6.03,Special,1.0,6775,4482,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19447,Arata Kangatari Picture Drama,5.76,Special,6.0,8749,2059,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19469,Saiki Kusuo no Ψ-nan (ONA),6.83,ONA,1.0,3375,23618,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
19489,Little Witch Academia: Mahoujikake no Parade,7.78,Movie,1.0,1033,144012,333,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19511,Naruto: Shippuuden - Sunny Side Battle,7.43,Special,1.0,2433,43524,130,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19523,Fuurinkanzan,5.74,OVA,1.0,8132,2645,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19569,Junjou Shoujo Et Cetera,6.65,OVA,2.0,6457,5020,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19573,Short Peace Opening,6.2,Special,1.0,6446,5055,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19575,Kobayashi ga Kawai sugite Tsurai!!,6.23,OVA,2.0,5286,8322,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
19581,Houseki no Kuni,6.57,ONA,1.0,4419,12901,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
19613,New Initial D Movie: Legend 1 - Kakusei,7.78,Movie,1.0,3357,23681,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,6.95,Special,1.0,9980,1251,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19629,Zecchou Rocket,6.18,OVA,2.0,7571,3313,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19631,Tayu Tayu,7.05,OVA,4.0,4968,9703,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,6.07,OVA,1.0,7728,3126,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19635,Hontou ni Atta,5.86,OVA,2.0,7496,3412,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,7.2,Movie,1.0,7422,3586,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19647,Hajime no Ippo: Rising,8.6,TV,25.0,851,175315,1010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19653,Neppuu Kairiku Bushi Road,7.22,Special,1.0,2522,40647,150,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19669,Kuroko no Basket: Baka ja Katenai no yo!,7.58,OVA,1.0,2469,42478,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
19671,Free!: FrFr - Short Movie,7.63,Special,7.0,2031,59305,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19685,Kanojo ga Flag wo Oraretara,6.44,TV,13.0,964,153793,231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.06,Special,2.0,3101,27920,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,Kyousou Giga (TV),7.78,TV,10.0,1011,147410,1768,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19755,Oshiri Kajiri Mushi (TV) 2nd Season,5.34,TV,32.0,11436,668,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,7.22,Special,1.0,1911,64727,560,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19769,Mahou Sensou,6.03,TV,12.0,722,202335,326,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19775,Sidonia no Kishi,7.69,TV,12.0,755,197189,1420,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
19799,Robot Girls Z,6.46,Special,3.0,3771,18560,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19811,Waanabi.jk,5.1,Special,2.0,10278,1086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19815,No Game No Life,8.2,TV,12.0,10,1751054,45990,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,6.5,TV,49.0,9693,1420,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19841,Super Seisyun Brothers,6.78,TV,14.0,3093,27895,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,6.65,Special,13.0,5007,9513,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19855,Nobunagun,6.71,TV,13.0,2017,59431,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,6.37,OVA,1.0,6354,5248,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19859,Yokujou Bazooka The Animation,6.93,OVA,1.0,6398,5177,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19871,Gaist Crusher,5.86,TV,51.0,8818,2020,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19877,Battle Spirits: Sword Eyes Gekitouden,6.77,TV,21.0,9766,1375,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19889,Genshiken Nidaime Specials,6.76,Special,4.0,5871,6413,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19919,Tesagure! Bukatsumono,6.75,TV,12.0,4805,10574,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19925,KY-kei JC Kuuki-chan,5.48,ONA,6.0,11589,624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,5.09,Special,5.0,5699,6897,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19951,Hunter x Hunter Movie 2: The Last Mission,7.23,Movie,1.0,1304,109490,220,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,6.37,OVA,2.0,4888,10083,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19959,Barbapapa (1977),5.97,TV,48.0,11691,598,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19973,Ashita no Joe Pilots,6.23,Special,2.0,7622,3263,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
19977,The Impression of First Gundam,5.44,Special,1.0,9749,1384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20021,Sword Art Online: Extra Edition,6.61,Special,1.0,596,245197,665,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20031,D-Frag!,7.58,TV,12.0,441,314521,2184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
20033,Miss Monochrome The Animation,6.4,TV,13.0,2447,43139,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20035,Toaru Majutsu no Index-tan Movie: Endymion no Kiseki - Ga Attari Nakattari,7.1,Special,1.0,3614,20454,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20039,Kill Me Baby: Butsuzou Kegatte Nise Halloween,7.0,OVA,1.0,4548,12066,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,6.92,OVA,1.0,2297,48413,45,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20047,Sakura Trick,7.02,TV,12.0,705,209543,1464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
20053,Wizard Barristers: Benmashi Cecil,6.19,TV,12.0,2214,51847,57,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20057,Space☆Dandy,7.88,TV,13.0,537,267394,4324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20141,Lupin III: Princess of the Breeze - Kakusareta Kuuchuu Toshi,6.88,Special,1.0,6902,4247,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20155,Ro-Kyu-Bu! SS Recap,6.49,Special,1.0,7369,3604,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20159,Pokemon: The Origin,7.76,Special,4.0,829,180209,645,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,6.29,Special,1.0,5908,6288,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221,Minami-ke Natsuyasumi,7.39,OVA,1.0,4077,15758,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20267,Wooser no Sono Higurashi: Kakusei-hen,6.62,TV,12.0,6139,5736,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
